Year,Week,State,Total_Cases,Outbreak_Duration
2015,10,Selangor,9,32
2015,10,Perak,8,32
2015,10,Perak,14,32
2015,10,P.Pinang,28,32
2015,10,Selangor,6,32
2015,10,Selangor,5,31
2015,10,Selangor,4,31
2015,10,Selangor,8,31
2015,10,Selangor,8,31
2015,10,Selangor,11,31
2015,10,Selangor,5,31
2015,10,Selangor,4,31
2015,10,Selangor,15,31
2015,10,Selangor,17,31
2015,10,Sabah,13,31
2015,10,Sabah,11,31
2015,11,Selangor,117,228
2015,11,Selangor,274,214
2015,11,Selangor,159,167
2015,11,Selangor,140,146
2015,11,Selangor,64,137
2015,11,Selangor,73,137
2015,11,Selangor,49,136
2015,11,Perak,65,135
2015,11,Selangor,93,132
2015,11,Selangor,27,132
2015,11,Perak,68,129
2015,11,Perak,48,121
2015,11,Selangor,33,121
2015,11,Selangor,30,121
2015,11,Selangor,76,119
2015,11,Perak,73,118
2015,11,Selangor,56,117
2015,11,Selangor,40,117
2015,11,Selangor,41,114
2015,11,Selangor,38,113
2015,11,Perak,63,111
2015,11,Selangor,60,111
2015,11,Selangor,42,110
2015,11,Perak,40,109
2015,11,Selangor,38,109
2015,11,Selangor,18,109
2015,11,Selangor,30,108
2015,11,Perak,59,107
2015,11,Selangor,43,107
2015,11,Selangor,20,107
2015,11,Selangor,42,106
2015,11,Selangor,53,106
2015,11,Perak,57,102
2015,11,Selangor,59,102
2015,11,Perak,42,101
2015,11,Selangor,30,100
2015,11,Perak,25,99
2015,11,Selangor,137,99
2015,11,Selangor,52,98
2015,11,Perak,30,94
2015,11,Perak,63,94
2015,11,Selangor,16,92
2015,11,Selangor,18,92
2015,11,Selangor,36,92
2015,11,Perak,27,91
2015,11,Selangor,23,90
2015,11,Selangor,34,90
2015,11,Selangor,23,90
2015,11,Selangor,19,89
2015,11,Selangor,58,88
2015,11,Selangor,21,88
2015,11,Selangor,29,87
2015,11,Selangor,37,87
2015,11,Selangor,28,87
2015,11,Selangor,18,87
2015,11,Selangor,37,86
2015,11,Selangor,19,86
2015,11,Selangor,26,86
2015,11,Selangor,45,83
2015,11,Selangor,25,82
2015,11,Selangor,17,82
2015,11,Selangor,15,81
2015,11,Selangor,38,80
2015,11,Selangor,81,80
2015,11,Perak,33,79
2015,11,Selangor,17,79
2015,11,Selangor,38,79
2015,11,Selangor,23,79
2015,11,Perak,32,78
2015,11,Perak,21,77
2015,11,Selangor,40,77
2015,11,Selangor,36,76
2015,11,Selangor,22,76
2015,11,Selangor,40,75
2015,11,Selangor,15,74
2015,11,Sabah,66,74
2015,11,Selangor,23,73
2015,11,Sabah,37,73
2015,11,Selangor,36,72
2015,11,Selangor,18,72
2015,11,Selangor,44,72
2015,11,Sabah,22,72
2015,11,Selangor,21,71
2015,11,Perak,31,70
2015,11,Selangor,17,70
2015,11,Perak,17,69
2015,11,Selangor,39,69
2015,11,Selangor,19,69
2015,11,Selangor,42,69
2015,11,Selangor,16,69
2015,11,Selangor,16,69
2015,11,Selangor,23,69
2015,11,Selangor,18,69
2015,11,Selangor,24,68
2015,11,Selangor,19,68
2015,11,Selangor,26,67
2015,11,Perak,22,66
2015,11,Selangor,15,66
2015,11,Selangor,84,66
2015,11,Perak,14,65
2015,11,Selangor,40,65
2015,11,Selangor,22,65
2015,11,Selangor,20,65
2015,11,Selangor,14,63
2015,11,Selangor,20,63
2015,11,Selangor,23,62
2015,11,Perak,14,61
2015,11,Selangor,24,61
2015,11,Selangor,47,60
2015,11,Selangor,11,60
2015,11,Perak,19,59
2015,11,Selangor,11,59
2015,11,Selangor,10,59
2015,11,Selangor,11,59
2015,11,Selangor,32,59
2015,11,Selangor,20,58
2015,11,Selangor,16,57
2015,11,Selangor,25,57
2015,11,Selangor,11,56
2015,11,Selangor,13,56
2015,11,Selangor,17,55
2015,11,Selangor,11,55
2015,11,Perak,16,54
2015,11,Perak,11,53
2015,11,Selangor,10,53
2015,11,Selangor,13,53
2015,11,Selangor,15,53
2015,11,Selangor,16,53
2015,11,Selangor,12,53
2015,11,Selangor,16,52
2015,11,Selangor,22,52
2015,11,Selangor,19,50
2015,11,Selangor,11,50
2015,11,Selangor,12,50
2015,11,Selangor,16,50
2015,11,Selangor,11,50
2015,11,Perak,9,48
2015,11,Perak,10,48
2015,11,Selangor,16,48
2015,11,Selangor,12,48
2015,11,Selangor,9,48
2015,11,Selangor,16,48
2015,11,Selangor,12,47
2015,11,Selangor,10,47
2015,11,Selangor,16,47
2015,11,Selangor,8,46
2015,11,Selangor,7,45
2015,11,Selangor,9,45
2015,11,Selangor,8,45
2015,11,Selangor,8,45
2015,11,Selangor,6,45
2015,11,Selangor,22,44
2015,11,Selangor,13,44
2015,11,Selangor,8,44
2015,11,Selangor,9,43
2015,11,Selangor,8,43
2015,11,Selangor,9,43
2015,11,Selangor,10,43
2015,11,Selangor,5,43
2015,11,Selangor,11,43
2015,11,Selangor,7,43
2015,11,Selangor,6,43
2015,11,Selangor,7,43
2015,11,Sabah,45,43
2015,11,Selangor,11,42
2015,11,Selangor,12,42
2015,11,Perak,6,41
2015,11,Selangor,16,41
2015,11,Selangor,12,41
2015,11,Selangor,19,41
2015,11,Perak,6,41
2015,11,Selangor,8,41
2015,11,Selangor,9,40
2015,11,Selangor,18,40
2015,11,Selangor,13,40
2015,11,Selangor,9,40
2015,11,Selangor,26,40
2015,11,Selangor,11,40
2015,11,Perak,9,39
2015,11,Perak,20,39
2015,11,Selangor,10,39
2015,11,Selangor,8,39
2015,11,Selangor,6,38
2015,11,Selangor,8,38
2015,11,Selangor,5,38
2015,11,Selangor,8,38
2015,11,Selangor,17,38
2015,11,Selangor,9,38
2015,11,Selangor,11,38
2015,11,Selangor,18,38
2015,11,Sabah,17,38
2015,11,Sabah,12,38
2015,11,Perak,4,37
2015,11,Perak,14,37
2015,11,Selangor,13,37
2015,11,Selangor,6,37
2015,11,Selangor,5,37
2015,11,Sabah,5,37
2015,11,Selangor,8,36
2015,11,Selangor,5,36
2015,11,Selangor,10,36
2015,11,Selangor,8,35
2015,11,Selangor,9,35
2015,11,Selangor,8,34
2015,11,Selangor,11,34
2015,11,Selangor,10,34
2015,11,Selangor,7,34
2015,11,Selangor,6,34
2015,11,Selangor,4,34
2015,11,Selangor,5,33
2015,11,Selangor,7,33
2015,11,Selangor,7,33
2015,11,Sarawak,6,33
2015,11,Sabah,7,33
2015,11,Selangor,8,32
2015,11,Selangor,6,32
2015,11,Selangor,5,32
2015,11,Selangor,8,32
2015,11,Selangor,14,32
2015,11,Selangor,9,31
2015,11,Selangor,7,31
2015,11,P.Pinang,7,31
2015,12,Selangor,119,235
2015,12,Selangor,275,221
2015,12,Selangor,167,174
2015,12,Selangor,144,153
2015,12,Selangor,66,144
2015,12,Selangor,75,144
2015,12,Selangor,49,143
2015,12,Perak,68,142
2015,12,Selangor,28,139
2015,12,Perak,53,128
2015,12,Selangor,33,128
2015,12,Selangor,77,126
2015,12,Selangor,59,124
2015,12,Selangor,42,124
2015,12,Selangor,41,121
2015,12,Selangor,38,120
2015,12,Perak,63,118
2015,12,Selangor,60,118
2015,12,Perak,41,116
2015,12,Selangor,34,115
2015,12,Perak,63,114
2015,12,Selangor,53,113
2015,12,Perak,58,109
2015,12,Perak,45,108
2015,12,Perak,26,106
2015,12,Selangor,141,106
2015,12,Selangor,61,105
2015,12,Selangor,19,99
2015,12,Selangor,35,97
2015,12,Selangor,23,97
2015,12,Selangor,59,95
2015,12,Selangor,19,95
2015,12,Selangor,21,95
2015,12,Selangor,30,94
2015,12,Selangor,37,93
2015,12,Selangor,19,93
2015,12,Selangor,26,93
2015,12,Selangor,46,90
2015,12,Selangor,26,89
2015,12,Selangor,39,87
2015,12,Perak,34,86
2015,12,Selangor,17,86
2015,12,Selangor,39,86
2015,12,Perak,32,85
2015,12,Perak,23,84
2015,12,Selangor,45,84
2015,12,Selangor,37,83
2015,12,Selangor,23,83
2015,12,Selangor,40,82
2015,12,Sabah,70,81
2015,12,Sabah,37,80
2015,12,Selangor,45,79
2015,12,Selangor,18,79
2015,12,Sabah,22,79
2015,12,Selangor,22,78
2015,12,Perak,34,77
2015,12,Selangor,19,77
2015,12,Selangor,42,76
2015,12,Selangor,21,76
2015,12,Selangor,20,76
2015,12,Selangor,17,76
2015,12,Selangor,20,76
2015,12,Selangor,42,76
2015,12,Selangor,22,75
2015,12,Selangor,26,74
2015,12,Perak,26,73
2015,12,Selangor,17,73
2015,12,Selangor,86,73
2015,12,Perak,15,72
2015,12,Selangor,45,72
2015,12,Selangor,22,72
2015,12,Selangor,23,72
2015,12,Selangor,20,70
2015,12,Selangor,24,69
2015,12,Perak,15,68
2015,12,Selangor,25,68
2015,12,Selangor,56,67
2015,12,Perak,21,66
2015,12,Selangor,12,66
2015,12,Selangor,11,66
2015,12,Selangor,32,66
2015,12,Selangor,20,65
2015,12,Selangor,19,64
2015,12,Selangor,26,64
2015,12,Selangor,13,63
2015,12,Selangor,18,63
2015,12,Selangor,12,62
2015,12,Selangor,17,62
2015,12,Perak,18,61
2015,12,Perak,11,60
2015,12,Selangor,16,60
2015,12,Selangor,17,60
2015,12,Selangor,13,60
2015,12,Selangor,16,59
2015,12,Selangor,27,59
2015,12,Selangor,23,57
2015,12,Selangor,12,57
2015,12,Selangor,12,57
2015,12,Perak,9,55
2015,12,Perak,10,55
2015,12,Selangor,18,55
2015,12,Selangor,12,55
2015,12,Selangor,16,55
2015,12,Selangor,12,54
2015,12,Selangor,17,54
2015,12,Selangor,7,52
2015,12,Selangor,9,52
2015,12,Selangor,24,51
2015,12,Selangor,15,51
2015,12,Selangor,8,50
2015,12,Selangor,11,50
2015,12,Selangor,7,50
2015,12,Selangor,9,50
2015,12,Selangor,16,48
2015,12,Selangor,13,48
2015,12,Selangor,21,48
2015,12,Selangor,8,48
2015,12,Selangor,11,47
2015,12,Selangor,13,47
2015,12,Selangor,29,47
2015,12,Selangor,11,47
2015,12,Perak,9,46
2015,12,Perak,20,46
2015,12,Selangor,10,46
2015,12,Selangor,8,46
2015,12,Selangor,8,45
2015,12,Selangor,9,45
2015,12,Selangor,18,45
2015,12,Selangor,10,45
2015,12,Selangor,22,45
2015,12,Sabah,17,45
2015,12,Sabah,12,45
2015,12,Selangor,13,44
2015,12,Selangor,7,44
2015,12,Selangor,7,44
2015,12,Perak,14,44
2015,12,Selangor,8,43
2015,12,Selangor,11,43
2015,12,Selangor,9,42
2015,12,Selangor,9,42
2015,12,Selangor,17,41
2015,12,Selangor,10,41
2015,12,Selangor,10,41
2015,12,Selangor,7,40
2015,12,Selangor,10,40
2015,12,Sarawak,6,40
2015,12,Sabah,7,40
2015,12,Selangor,5,40
2015,12,Selangor,9,39
2015,12,Selangor,15,39
2015,12,P.Pinang,8,38
2015,12,Selangor,7,38
2015,12,Selangor,9,38
2015,12,Selangor,7,37
2015,12,Sabah,15,37
2015,12,P.Pinang,18,36
2015,12,Perak,11,36
2015,12,Selangor,10,36
2015,12,Selangor,7,36
2015,12,Selangor,12,36
2015,12,Selangor,13,35
2015,12,Selangor,6,35
2015,12,Selangor,7,35
2015,12,Perak,10,34
2015,12,Selangor,6,34
2015,12,Selangor,5,34
2015,12,Selangor,6,34
2015,12,Selangor,9,34
2015,12,Perak,6,33
2015,12,Perak,7,33
2015,12,Selangor,14,33
2015,12,Selangor,9,33
2015,12,Selangor,6,33
2015,12,Selangor,7,33
2015,12,Selangor,12,33
2015,12,Selangor,9,33
2015,12,Selangor,9,32
2015,12,Selangor,6,32
2015,12,Selangor,4,32
2015,12,Perak,10,31
2015,12,Perak,8,31
2015,12,Perak,10,31
2015,13,Selangor,119,241
2015,13,Selangor,278,228
2015,13,Selangor,176,181
2015,13,Selangor,147,160
2015,13,Selangor,67,151
2015,13,Selangor,77,151
2015,13,Perak,69,149
2015,13,Selangor,28,146
2015,13,Perak,63,135
2015,13,Selangor,77,133
2015,13,Selangor,60,131
2015,13,Selangor,42,131
2015,13,Selangor,40,127
2015,13,Perak,67,125
2015,13,Perak,43,123
2015,13,Selangor,35,122
2015,13,Perak,68,121
2015,13,Perak,59,116
2015,13,Perak,46,115
2015,13,Perak,27,113
2015,13,Selangor,142,113
2015,13,Selangor,65,112
2015,13,Selangor,20,106
2015,13,Selangor,37,104
2015,13,Selangor,31,104
2015,13,Selangor,59,102
2015,13,Selangor,19,101
2015,13,Selangor,31,101
2015,13,Selangor,47,94
2015,13,Selangor,28,96
2015,13,Selangor,41,94
2015,13,Perak,37,93
2015,13,Selangor,41,93
2015,13,Perak,34,92
2015,13,Perak,29,91
2015,13,Selangor,48,91
2015,13,Selangor,38,90
2015,13,Selangor,23,90
2015,13,Sabah,71,88
2015,13,Selangor,45,86
2015,13,Selangor,24,85
2015,13,Perak,37,84
2015,13,Selangor,19,84
2015,13,Selangor,44,83
2015,13,Selangor,23,83
2015,13,Selangor,21,83
2015,13,Selangor,17,83
2015,13,Selangor,21,83
2015,13,Selangor,22,82
2015,13,Perak,27,80
2015,13,Selangor,19,80
2015,13,Selangor,89,80
2015,13,Selangor,51,79
2015,13,Selangor,24,79
2015,13,Perak,15,78
2015,13,Selangor,26,76
2015,13,Perak,15,75
2015,13,Selangor,26,75
2015,13,Selangor,59,74
2015,13,Perak,24,73
2015,13,Selangor,19,71
2015,13,Selangor,13,70
2015,13,Selangor,18,70
2015,13,Selangor,12,68
2015,13,Perak,19,68
2015,13,Selangor,16,67
2015,13,Selangor,15,67
2015,13,Selangor,27,66
2015,13,Selangor,25,64
2015,13,Selangor,13,64
2015,13,Selangor,19,62
2015,13,Selangor,13,61
2015,13,Selangor,18,61
2015,13,Selangor,9,60
2015,13,Selangor,10,59
2015,13,Selangor,26,58
2015,13,Selangor,16,58
2015,13,Selangor,11,58
2015,13,Selangor,9,57
2015,13,Selangor,14,55
2015,13,Selangor,22,55
2015,13,Selangor,11,54
2015,13,Selangor,31,54
2015,13,Perak,21,53
2015,13,Selangor,9,52
2015,13,Selangor,9,52
2015,13,Selangor,20,52
2015,13,Selangor,10,52
2015,13,Selangor,22,52
2015,13,Selangor,14,51
2015,13,Selangor,7,51
2015,13,Selangor,7,51
2015,13,Selangor,11,49
2015,13,Selangor,9,49
2015,13,Selangor,19,49
2015,13,Selangor,10,48
2015,13,Selangor,8,47
2015,13,Selangor,10,47
2015,13,Selangor,9,46
2015,13,Selangor,8,45
2015,13,Selangor,10,44
2015,13,Sabah,16,44
2015,13,P.Pinang,18,43
2015,13,Selangor,12,43
2015,13,Selangor,8,43
2015,13,Perak,11,42
2015,13,Selangor,6,42
2015,13,Perak,10,41
2015,13,Selangor,6,41
2015,13,Selangor,5,41
2015,13,Perak,10,40
2015,13,Selangor,9,40
2015,13,Selangor,8,40
2015,13,Selangor,14,40
2015,13,Selangor,11,40
2015,13,Perak,14,38
2015,13,Perak,8,38
2015,13,Perak,11,38
2015,13,Selangor,10,36
2015,13,Selangor,8,36
2015,13,Selangor,4,35
2015,13,Selangor,14,35
2015,13,Selangor,10,34
2015,13,Selangor,8,34
2015,13,Selangor,4,34
2015,13,Perak,5,33
2015,13,Selangor,9,33
2015,13,Selangor,8,33
2015,13,Selangor,13,33
2015,13,Selangor,6,33
2015,13,Selangor,4,32
2015,13,Selangor,6,32
2015,13,Perak,8,32
2015,13,Selangor,7,32
2015,13,Selangor,5,31
2015,13,Selangor,11,31
2015,13,Selangor,6,31
2015,13,Selangor,7,31
2015,13,Selangor,6,31
2015,14,Selangor,279,235
2015,14,Selangor,180,188
2015,14,Selangor,148,167
2015,14,Selangor,79,158
2015,14,Perak,70,156
2015,14,Perak,69,142
2015,14,Selangor,62,138
2015,14,Selangor,41,134
2015,14,Perak,68,132
2015,14,Perak,43,129
2015,14,Perak,71,128
2015,14,Perak,59,123
2015,14,Perak,47,122
2015,14,Perak,28,120
2015,14,Selangor,143,120
2015,14,Selangor,71,119
2015,14,Selangor,21,113
2015,14,Selangor,37,111
2015,14,Selangor,31,111
2015,14,Selangor,60,109
2015,14,Selangor,31,107
2015,14,Selangor,53,104
2015,14,Selangor,29,103
2015,14,Selangor,41,101
2015,14,Perak,37,100
2015,14,Selangor,43,100
2015,14,Perak,35,99
2015,14,Perak,30,98
2015,14,Selangor,50,98
2015,14,Selangor,38,96
2015,14,Sabah,71,95
2015,14,Selangor,25,92
2015,14,Perak,39,91
2015,14,Selangor,45,90
2015,14,Selangor,24,90
2015,14,Selangor,21,90
2015,14,Selangor,24,90
2015,14,Selangor,20,87
2015,14,Selangor,90,87
2015,14,Selangor,53,86
2015,14,Selangor,24,86
2015,14,Perak,27,86
2015,14,Selangor,28,83
2015,14,Selangor,27,82
2015,14,Selangor,61,81
2015,14,Perak,27,80
2015,14,Selangor,13,80
2015,14,Selangor,23,78
2015,14,Selangor,20,77
2015,14,Perak,20,75
2015,14,Selangor,18,74
2015,14,Selangor,31,73
2015,14,Selangor,26,71
2015,14,Selangor,13,70
2015,14,Selangor,20,69
2015,14,Selangor,14,68
2015,14,Selangor,18,68
2015,14,Selangor,27,65
2015,14,Selangor,16,65
2015,14,Selangor,11,65
2015,14,Selangor,10,65
2015,14,Selangor,14,62
2015,14,Selangor,22,62
2015,14,Selangor,34,61
2015,14,Perak,21,60
2015,14,Selangor,9,59
2015,14,Selangor,22,59
2015,14,Selangor,16,58
2015,14,Selangor,13,55
2015,14,Selangor,13,53
2015,14,Selangor,9,53
2015,14,Selangor,8,53
2015,14,Selangor,10,53
2015,14,P.Pinang,10,52
2015,14,Selangor,11,51
2015,14,Sabah,16,51
2015,14,P.Pinang,19,50
2015,14,Selangor,10,50
2015,14,Selangor,12,49
2015,14,Selangor,8,48
2015,14,Selangor,6,48
2015,14,Perak,12,47
2015,14,Selangor,10,47
2015,14,Selangor,9,47
2015,14,Selangor,8,47
2015,14,Selangor,15,47
2015,14,Selangor,12,47
2015,14,Perak,14,45
2015,14,Perak,10,45
2015,14,Perak,11,44
2015,14,Selangor,13,43
2015,14,Selangor,9,43
2015,14,Selangor,14,42
2015,14,Selangor,10,41
2015,14,Selangor,9,40
2015,14,Selangor,8,40
2015,14,Selangor,13,40
2015,14,Perak,9,39
2015,14,Selangor,8,39
2015,14,Selangor,6,38
2015,14,Selangor,15,38
2015,14,Selangor,6,38
2015,14,Selangor,8,38
2015,14,Selangor,8,38
2015,14,Selangor,5,37
2015,14,Perak,9,36
2015,14,Selangor,9,35
2015,14,Selangor,5,34
2015,14,Selangor,7,33
2015,14,Selangor,4,33
2015,14,Selangor,5,32
2015,14,Selangor,6,32
2015,14,Perak,5,31
2015,14,Selangor,4,31
2015,14,Selangor,5,31
2015,15,Selangor,279,242
2015,15,Selangor,186,195
2015,15,Selangor,148,173
2015,15,Selangor,80,165
2015,15,Perak,73,163
2015,15,Perak,74,149
2015,15,Selangor,63,145
2015,15,Selangor,41,141
2015,15,Perak,69,139
2015,15,Perak,78,135
2015,15,Perak,49,129
2015,15,Perak,28,127
2015,15,Selangor,143,127
2015,15,Selangor,76,126
2015,15,Selangor,22,120
2015,15,Selangor,62,118
2015,15,Selangor,58,111
2015,15,Selangor,30,110
2015,15,Selangor,43,107
2015,15,Selangor,41,107
2015,15,Perak,36,106
2015,15,Perak,31,105
2015,15,Selangor,51,105
2015,15,Selangor,25,99
2015,15,Selangor,46,97
2015,15,Selangor,25,97
2015,15,Perak,39,97
2015,15,Selangor,24,96
2015,15,Selangor,91,94
2015,15,Selangor,54,93
2015,15,Selangor,25,93
2015,15,Selangor,30,90
2015,15,Selangor,65,88
2015,15,Selangor,27,88
2015,15,Perak,27,87
2015,15,Selangor,25,85
2015,15,Selangor,21,84
2015,15,Perak,26,82
2015,15,Selangor,18,81
2015,15,Selangor,31,80
2015,15,Selangor,26,78
2015,15,Selangor,20,76
2015,15,Selangor,14,75
2015,15,Selangor,27,72
2015,15,Selangor,14,72
2015,15,Selangor,36,68
2015,15,Selangor,23,66
2015,15,Selangor,15,62
2015,15,Selangor,11,61
2015,15,Selangor,14,60
2015,15,P.Pinang,10,59
2015,15,Selangor,11,58
2015,15,P.Pinang,19,57
2015,15,Selangor,12,57
2015,15,Selangor,9,55
2015,15,Perak,16,54
2015,15,Selangor,12,54
2015,15,Selangor,9,54
2015,15,Selangor,16,54
2015,15,Selangor,6,54
2015,15,Perak,14,51
2015,15,Selangor,15,50
2015,15,Selangor,10,50
2015,15,Selangor,10,48
2015,15,Perak,9,46
2015,15,Selangor,6,45
2015,15,Selangor,16,45
2015,15,Selangor,7,45
2015,15,Selangor,13,45
2015,15,Selangor,8,45
2015,15,Perak,9,43
2015,15,Selangor,9,42
2015,15,Selangor,11,40
2015,15,Selangor,6,40
2015,15,Selangor,7,39
2015,15,Perak,8,38
2015,15,Perak,8,37
2015,15,Selangor,6,37
2015,15,Selangor,5,37
2015,15,Perak,12,36
2015,15,Selangor,15,36
2015,15,Selangor,5,36
2015,15,Selangor,9,35
2015,15,Selangor,4,34
2015,15,Selangor,6,34
2015,15,Perak,7,33
2015,15,Perak,5,33
2015,15,Selangor,5,33
2015,15,Selangor,8,33
2015,15,Selangor,11,32
2015,15,Selangor,6,32
2015,15,Sarawak,8,32
2015,15,Perak,5,32
2015,15,Selangor,6,31
2015,15,Selangor,6,31
2015,15,Selangor,6,31
2015,16,Selangor,188,202
2015,16,Selangor,150,181
2015,16,Perak,78,170
2015,16,Perak,75,156
2015,16,Selangor,64,152
2015,16,Perak,69,146
2015,16,Perak,81,142
2015,16,Perak,49,136
2015,16,Selangor,80,133
2015,16,Selangor,26,127
2015,16,Selangor,32,125
2015,16,Selangor,59,118
2015,16,Selangor,31,117
2015,16,Perak,36,113
2015,16,Perak,33,112
2015,16,Selangor,54,112
2015,16,Selangor,47,104
2015,16,Selangor,25,104
2015,16,Selangor,26,104
2015,16,Selangor,93,101
2015,16,Selangor,57,100
2015,16,Selangor,31,97
2015,16,Selangor,65,95
2015,16,Perak,28,94
2015,16,Selangor,32,92
2015,16,Selangor,22,91
2015,16,Perak,27,89
2015,16,Selangor,22,88
2015,16,Selangor,30,85
2015,16,Selangor,21,83
2015,16,Selangor,28,79
2015,16,Selangor,14,79
2015,16,Selangor,24,73
2015,16,Selangor,16,69
2015,16,Selangor,11,68
2015,16,Selangor,14,67
2015,16,Selangor,13,64
2015,16,Selangor,9,62
2015,16,Perak,18,61
2015,16,Selangor,14,61
2015,16,Selangor,16,61
2015,16,Selangor,15,57
2015,16,Selangor,10,55
2015,16,Selangor,18,52
2015,16,Selangor,8,52
2015,16,Selangor,14,52
2015,16,Selangor,10,52
2015,16,Perak,9,50
2015,16,Selangor,11,47
2015,16,Selangor,6,47
2015,16,Perak,8,45
2015,16,Perak,8,44
2015,16,Selangor,6,44
2015,16,Perak,13,43
2015,16,Selangor,17,43
2015,16,Selangor,9,42
2015,16,Selangor,5,40
2015,16,Selangor,9,40
2015,16,Selangor,13,39
2015,16,Selangor,6,39
2015,16,Selangor,7,38
2015,16,Selangor,4,37
2015,16,Selangor,10,37
2015,16,Selangor,7,37
2015,16,Selangor,24,36
2015,16,Selangor,5,36
2015,16,Selangor,20,36
2015,16,Selangor,44,34
2015,16,Selangor,9,34
2015,16,Selangor,7,33
2015,16,Selangor,9,33
2015,16,Selangor,5,33
2015,16,Selangor,8,33
2015,16,Perak,5,32
2015,16,Selangor,4,32
2015,16,Selangor,10,32
2015,16,Perak,12,32
2015,16,Selangor,4,32
2015,16,Selangor,8,31
2015,17,Selangor,188,205
2015,17,Selangor,152,188
2015,17,Perak,79,177
2015,17,Perak,80,163
2015,17,Selangor,64,159
2015,17,Perak,73,153
2015,17,Perak,86,149
2015,17,Selangor,83,140
2015,17,Selangor,26,134
2015,17,Selangor,35,132
2015,17,Selangor,61,125
2015,17,Perak,34,119
2015,17,Selangor,57,119
2015,17,Selangor,27,111
2015,17,Selangor,94,108
2015,17,Selangor,58,107
2015,17,Selangor,32,104
2015,17,Selangor,66,102
2015,17,Selangor,35,99
2015,17,Selangor,28,98
2015,17,Perak,28,97
2015,17,Perak,28,96
2015,17,Selangor,22,95
2015,17,Selangor,30,92
2015,17,Selangor,28,86
2015,17,Selangor,24,80
2015,17,Selangor,18,76
2015,17,Selangor,16,74
2015,17,Selangor,13,71
2015,17,Perak,19,68
2015,17,Selangor,20,68
2015,17,Selangor,14,64
2015,17,Selangor,16,64
2015,17,Selangor,18,59
2015,17,Selangor,14,59
2015,17,Selangor,10,59
2015,17,Selangor,7,54
2015,17,Selangor,8,51
2015,17,Perak,14,50
2015,17,Selangor,17,50
2015,17,Selangor,14,46
2015,17,Selangor,7,44
2015,17,Selangor,27,43
2015,17,Selangor,53,41
2015,17,Selangor,11,41
2015,17,Selangor,8,40
2015,17,Selangor,10,40
2015,17,Selangor,8,40
2015,17,Perak,13,39
2015,17,Selangor,5,39
2015,17,Selangor,11,39
2015,17,Selangor,8,38
2015,17,Selangor,7,37
2015,17,Selangor,10,37
2015,17,Selangor,4,37
2015,17,Selangor,4,37
2015,17,Perak,10,36
2015,17,Selangor,14,36
2015,17,Selangor,12,36
2015,17,Selangor,5,35
2015,17,Selangor,6,34
2015,17,Selangor,10,34
2015,17,Selangor,9,33
2015,17,Selangor,11,33
2015,17,Selangor,12,33
2015,17,Perak,6,32
2015,17,Selangor,4,32
2015,17,Selangor,7,32
2015,17,Perak,4,31
2015,17,Perak,7,31
2015,17,Selangor,4,31
2015,17,Selangor,4,31
2015,18,Selangor,154,195
2015,18,Perak,80,184
2015,18,Perak,81,170
2015,18,Perak,73,160
2015,18,Perak,87,156
2015,18,Selangor,87,147
2015,18,Selangor,35,139
2015,18,Selangor,61,132
2015,18,Perak,34,126
2015,18,Selangor,66,126
2015,18,Selangor,27,118
2015,18,Selangor,95,115
2015,18,Selangor,58,114
2015,18,Selangor,33,111
2015,18,Selangor,70,109
2015,18,Selangor,36,106
2015,18,Selangor,36,105
2015,18,Perak,32,103
2015,18,Selangor,31,99
2015,18,Selangor,25,87
2015,18,Selangor,19,83
2015,18,Selangor,16,81
2015,18,Perak,19,75
2015,18,Selangor,20,75
2015,18,Selangor,16,71
2015,18,Selangor,17,66
2015,18,Selangor,7,60
2015,18,Selangor,9,58
2015,18,Perak,15,57
2015,18,Selangor,14,52
2015,18,Selangor,27,50
2015,18,Selangor,55,48
2015,18,Selangor,19,48
2015,18,Selangor,8,47
2015,18,Selangor,10,47
2015,18,Perak,17,46
2015,18,Selangor,7,46
2015,18,Selangor,14,46
2015,18,Selangor,10,44
2015,18,Selangor,13,44
2015,18,Selangor,10,44
2015,18,Perak,10,43
2015,18,Selangor,12,43
2015,18,Selangor,7,42
2015,18,Selangor,7,41
2015,18,Selangor,13,41
2015,18,Selangor,12,40
2015,18,Selangor,4,39
2015,18,Selangor,7,39
2015,18,Selangor,4,38
2015,18,Selangor,5,38
2015,18,Selangor,5,38
2015,18,Selangor,7,37
2015,18,Selangor,11,37
2015,18,Melaka,12,36
2015,18,Sarawak,4,36
2015,18,Selangor,5,35
2015,18,Selangor,8,35
2015,18,Selangor,8,35
2015,18,Selangor,4,34
2015,18,Selangor,6,34
2015,18,Selangor,11,34
2015,18,Selangor,7,34
2015,18,Selangor,5,34
2015,18,Selangor,13,33
2015,18,Selangor,7,33
2015,18,Selangor,9,33
2015,18,Perak,16,32
2015,18,Selangor,7,32
2015,18,Selangor,6,32
2015,18,Selangor,5,32
2015,18,Selangor,11,31
2015,18,Perak,8,31
2015,19,Selangor,154,202
2015,19,Perak,83,191
2015,19,Perak,85,177
2015,19,Perak,90,163
2015,19,Selangor,90,154
2015,19,Selangor,36,146
2015,19,Selangor,65,139
2015,19,Perak,35,133
2015,19,Selangor,72,133
2015,19,Selangor,35,118
2015,19,Selangor,71,116
2015,19,Selangor,38,113
2015,19,Selangor,40,112
2015,19,Perak,33,110
2015,19,Selangor,26,94
